lane,event,start_us,end_us,detail
"tile 0,3 core",ACTIVE|LOCK_STALL,6290.660032,6290.668032,cycles 131221760..131221767 (8 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6290.667032,6299.874894,cycles 131221767..131230974 (9208 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,5904.864795,5904.989793,cycles 130835959..130836083 (125 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,5904.988793,6163.001939,cycles 130836083..131094099 (258017 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.000939,6163.004939,cycles 131094099..131094102 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.003939,6163.009939,cycles 131094102..131094107 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.008939,6163.012939,cycles 131094107..131094110 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.011939,6163.017939,cycles 131094110..131094115 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.016939,6163.020939,cycles 131094115..131094118 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.019939,6163.025939,cycles 131094118..131094123 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.024939,6163.028939,cycles 131094123..131094126 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.027939,6163.033939,cycles 131094126..131094131 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.032939,6163.036939,cycles 131094131..131094134 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.035939,6163.041938,cycles 131094134..131094139 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.040938,6163.044938,cycles 131094139..131094142 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.043938,6163.049938,cycles 131094142..131094147 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.048938,6163.052938,cycles 131094147..131094150 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.051938,6163.057938,cycles 131094150..131094155 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.056938,6163.060938,cycles 131094155..131094158 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.059938,6163.065938,cycles 131094158..131094163 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.064938,6163.068938,cycles 131094163..131094166 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.067938,6163.073938,cycles 131094166..131094171 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.072938,6163.076938,cycles 131094171..131094174 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.075938,6163.082938,cycles 131094174..131094180 (7 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.081938,6163.085938,cycles 131094180..131094183 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.084938,6163.089938,cycles 131094183..131094187 (5 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.088938,6163.092938,cycles 131094187..131094190 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.091938,6163.097938,cycles 131094190..131094195 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.096938,6163.100938,cycles 131094195..131094198 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.099938,6163.105937,cycles 131094198..131094203 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.104938,6163.108937,cycles 131094203..131094206 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.107937,6163.113937,cycles 131094206..131094211 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.112937,6163.116937,cycles 131094211..131094214 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.115937,6163.121937,cycles 131094214..131094219 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.120937,6163.124937,cycles 131094219..131094222 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.123937,6163.129937,cycles 131094222..131094227 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.128937,6163.132937,cycles 131094227..131094230 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.131937,6163.137937,cycles 131094230..131094235 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.136937,6163.140937,cycles 131094235..131094238 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.139937,6163.145937,cycles 131094238..131094243 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.144937,6163.148937,cycles 131094243..131094246 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.147937,6163.153937,cycles 131094246..131094251 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.152937,6163.156937,cycles 131094251..131094254 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.155937,6163.161937,cycles 131094254..131094259 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.160937,6163.164937,cycles 131094259..131094262 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.163937,6163.169937,cycles 131094262..131094267 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.168937,6163.172936,cycles 131094267..131094270 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.171936,6163.178936,cycles 131094270..131094276 (7 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.177936,6163.181936,cycles 131094276..131094279 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.180936,6163.185936,cycles 131094279..131094283 (5 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.184936,6163.188936,cycles 131094283..131094286 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.187936,6163.193936,cycles 131094286..131094291 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.192936,6163.196936,cycles 131094291..131094294 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.195936,6163.201936,cycles 131094294..131094299 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.200936,6163.204936,cycles 131094299..131094302 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.203936,6163.209936,cycles 131094302..131094307 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.208936,6163.212936,cycles 131094307..131094310 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.211936,6163.217936,cycles 131094310..131094315 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.216936,6163.220936,cycles 131094315..131094318 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.219936,6163.225936,cycles 131094318..131094323 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.224936,6163.228936,cycles 131094323..131094326 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.227936,6163.233936,cycles 131094326..131094331 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.232936,6163.234936,cycles 131094331..131094332 (2 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.233936,6163.234936,cycles 131094332..131094332 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.233936,6163.235936,cycles 131094332..131094333 (2 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.234936,6163.239935,cycles 131094333..131094337 (5 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.238935,6163.242935,cycles 131094337..131094340 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.241935,6163.247935,cycles 131094340..131094345 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.246935,6163.250935,cycles 131094345..131094348 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.249935,6163.255935,cycles 131094348..131094353 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.254935,6163.258935,cycles 131094353..131094356 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.257935,6163.263935,cycles 131094356..131094361 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.262935,6163.266935,cycles 131094361..131094364 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.265935,6163.272935,cycles 131094364..131094370 (7 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.271935,6163.275935,cycles 131094370..131094373 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.274935,6163.279935,cycles 131094373..131094377 (5 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.278935,6163.282935,cycles 131094377..131094380 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.281935,6163.287935,cycles 131094380..131094385 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.286935,6163.290935,cycles 131094385..131094388 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.289935,6163.295935,cycles 131094388..131094393 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.294935,6163.298935,cycles 131094393..131094396 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.297935,6163.303935,cycles 131094396..131094401 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.302935,6163.306934,cycles 131094401..131094404 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.305934,6163.311934,cycles 131094404..131094409 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.310934,6163.314934,cycles 131094409..131094412 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.313934,6163.319934,cycles 131094412..131094417 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.318934,6163.322934,cycles 131094417..131094420 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.321934,6163.327934,cycles 131094420..131094425 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.326934,6163.328934,cycles 131094425..131094426 (2 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.327934,6163.328934,cycles 131094426..131094426 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.327934,6163.329934,cycles 131094426..131094427 (2 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.328934,6163.333934,cycles 131094427..131094431 (5 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.332934,6163.336934,cycles 131094431..131094434 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.335934,6163.341934,cycles 131094434..131094439 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.340934,6163.344934,cycles 131094439..131094442 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.343934,6163.349934,cycles 131094442..131094447 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.348934,6163.352934,cycles 131094447..131094450 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.351934,6163.357934,cycles 131094450..131094455 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.356934,6163.358934,cycles 131094455..131094456 (2 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.357934,6163.358934,cycles 131094456..131094456 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.357934,6163.359934,cycles 131094456..131094457 (2 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.358934,6163.365934,cycles 131094457..131094463 (7 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.364934,6163.368934,cycles 131094463..131094466 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.367934,6163.372933,cycles 131094466..131094470 (5 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.371934,6163.375933,cycles 131094470..131094473 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.374933,6163.380933,cycles 131094473..131094478 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.379933,6163.381933,cycles 131094478..131094479 (2 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.380933,6163.381933,cycles 131094479..131094479 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.380933,6163.382933,cycles 131094479..131094480 (2 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.381933,6163.386933,cycles 131094480..131094484 (5 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.385933,6163.389933,cycles 131094484..131094487 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.388933,6163.394933,cycles 131094487..131094492 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.393933,6163.397933,cycles 131094492..131094495 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.396933,6163.401933,cycles 131094495..131094499 (5 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.400933,6163.404933,cycles 131094499..131094502 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.403933,6163.409933,cycles 131094502..131094507 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.408933,6163.412933,cycles 131094507..131094510 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.411933,6163.417933,cycles 131094510..131094515 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.416933,6163.418933,cycles 131094515..131094516 (2 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.417933,6163.418933,cycles 131094516..131094516 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.417933,6163.419933,cycles 131094516..131094517 (2 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.418933,6163.423933,cycles 131094517..131094521 (5 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.422933,6163.426933,cycles 131094521..131094524 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.425933,6163.431933,cycles 131094524..131094529 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.430933,6163.434933,cycles 131094529..131094532 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.433933,6163.439932,cycles 131094532..131094537 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.438933,6163.442932,cycles 131094537..131094540 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.441932,6163.447932,cycles 131094540..131094545 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.446932,6163.450932,cycles 131094545..131094548 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.449932,6163.456932,cycles 131094548..131094554 (7 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.455932,6163.459932,cycles 131094554..131094557 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.458932,6163.463932,cycles 131094557..131094561 (5 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.462932,6163.466932,cycles 131094561..131094564 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.465932,6163.471932,cycles 131094564..131094569 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.470932,6163.474932,cycles 131094569..131094572 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.473932,6163.479932,cycles 131094572..131094577 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.478932,6163.482932,cycles 131094577..131094580 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.481932,6163.487932,cycles 131094580..131094585 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.486932,6163.490932,cycles 131094585..131094588 (4 cyc)
"tile 0,3 south slave 0",PORT_IDLE_0,6163.489932,6163.495932,cycles 131094588..131094593 (6 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.494932,6163.504932,cycles 131094593..131094602 (10 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6163.503932,6163.504932,cycles 131094602..131094602 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6163.503932,6163.519931,cycles 131094602..131094617 (16 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6163.518931,6177.635720,cycles 131094617..131108733 (14117 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6177.634720,6177.645720,cycles 131108733..131108743 (11 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6177.644720,6177.645720,cycles 131108743..131108743 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6177.644720,6177.695720,cycles 131108743..131108793 (51 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6177.694720,6177.695720,cycles 131108793..131108793 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6177.694720,6177.705719,cycles 131108793..131108803 (11 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6177.704719,6177.705719,cycles 131108803..131108803 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6177.704719,6177.711719,cycles 131108803..131108809 (7 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6177.710719,6177.718719,cycles 131108809..131108816 (8 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6177.717719,6177.752719,cycles 131108816..131108850 (35 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6177.751719,6178.046714,cycles 131108850..131109144 (295 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.045714,6178.056714,cycles 131109144..131109154 (11 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.055714,6178.056714,cycles 131109154..131109154 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.055714,6178.106713,cycles 131109154..131109204 (51 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.105713,6178.106713,cycles 131109204..131109204 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.105713,6178.116713,cycles 131109204..131109214 (11 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.115713,6178.116713,cycles 131109214..131109214 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.115713,6178.165713,cycles 131109214..131109263 (50 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.164713,6178.168712,cycles 131109263..131109266 (4 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.167712,6178.178712,cycles 131109266..131109276 (11 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.177712,6178.178712,cycles 131109276..131109276 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.177712,6178.228712,cycles 131109276..131109326 (51 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6178.227712,6194.977461,cycles 131109326..131126075 (16750 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6194.976461,6194.984461,cycles 131126075..131126082 (8 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6194.983461,6212.188204,cycles 131126082..131143286 (17205 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6212.187204,6212.195204,cycles 131143286..131143293 (8 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6212.194204,6229.536945,cycles 131143293..131160635 (17343 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.535945,6229.623944,cycles 131160635..131160722 (88 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.622944,6229.623944,cycles 131160722..131160722 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.622944,6229.626944,cycles 131160722..131160725 (4 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.625944,6229.636944,cycles 131160725..131160735 (11 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.635944,6229.636944,cycles 131160735..131160735 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.635944,6229.659943,cycles 131160735..131160758 (24 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.658943,6229.684943,cycles 131160758..131160783 (26 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.683943,6229.684943,cycles 131160783..131160783 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.683943,6229.694943,cycles 131160783..131160793 (11 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.693943,6229.694943,cycles 131160793..131160793 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.693943,6229.744942,cycles 131160793..131160843 (51 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.743942,6229.843941,cycles 131160843..131160942 (100 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.842941,6229.930939,cycles 131160942..131161029 (88 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.929939,6229.930939,cycles 131161029..131161029 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.929939,6229.933939,cycles 131161029..131161032 (4 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.932939,6229.943939,cycles 131161032..131161042 (11 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.942939,6229.943939,cycles 131161042..131161042 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.942939,6229.966939,cycles 131161042..131161065 (24 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.965939,6229.991938,cycles 131161065..131161090 (26 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.990938,6229.991938,cycles 131161090..131161090 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6229.990938,6229.997938,cycles 131161090..131161096 (7 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.996938,6230.000938,cycles 131161096..131161099 (4 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.999938,6230.000938,cycles 131161099..131161099 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6229.999938,6230.051937,cycles 131161099..131161150 (52 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.050937,6230.051937,cycles 131161150..131161150 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.050937,6230.061937,cycles 131161150..131161160 (11 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.060937,6230.061937,cycles 131161160..131161160 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.060937,6230.078937,cycles 131161160..131161177 (18 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.077937,6230.078937,cycles 131161177..131161177 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.077937,6230.109937,cycles 131161177..131161208 (32 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.108937,6230.109937,cycles 131161208..131161208 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.108937,6230.115937,cycles 131161208..131161214 (7 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.114937,6230.118936,cycles 131161214..131161217 (4 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.117936,6230.118936,cycles 131161217..131161217 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.117936,6230.167936,cycles 131161217..131161266 (50 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.166936,6230.167936,cycles 131161266..131161266 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.166936,6230.177936,cycles 131161266..131161276 (11 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.176936,6230.177936,cycles 131161276..131161276 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.176936,6230.227935,cycles 131161276..131161326 (51 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.226935,6230.801926,cycles 131161326..131161900 (575 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.800926,6230.888925,cycles 131161900..131161987 (88 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.887925,6230.888925,cycles 131161987..131161987 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.887925,6230.891925,cycles 131161987..131161990 (4 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.890925,6230.901925,cycles 131161990..131162000 (11 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.900925,6230.901925,cycles 131162000..131162000 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6230.900925,6230.924924,cycles 131162000..131162023 (24 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.923924,6230.949924,cycles 131162023..131162048 (26 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.948924,6230.949924,cycles 131162048..131162048 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.948924,6230.959924,cycles 131162048..131162058 (11 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.958924,6230.959924,cycles 131162058..131162058 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6230.958924,6231.009923,cycles 131162058..131162108 (51 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6231.008923,6232.416902,cycles 131162108..131163515 (1408 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6232.415902,6232.503901,cycles 131163515..131163602 (88 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6232.502901,6232.503901,cycles 131163602..131163602 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6232.502901,6232.506901,cycles 131163602..131163605 (4 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6232.505901,6232.516901,cycles 131163605..131163615 (11 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6232.515901,6232.516901,cycles 131163615..131163615 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6232.515901,6232.539900,cycles 131163615..131163638 (24 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6232.538900,6232.564900,cycles 131163638..131163663 (26 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6232.563900,6232.564900,cycles 131163663..131163663 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6232.563900,6232.574900,cycles 131163663..131163673 (11 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6232.573900,6232.574900,cycles 131163673..131163673 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6232.573900,6232.624899,cycles 131163673..131163723 (51 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6232.623899,6233.203890,cycles 131163723..131164302 (580 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6233.202890,6233.290889,cycles 131164302..131164389 (88 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6233.289889,6233.290889,cycles 131164389..131164389 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6233.289889,6233.293889,cycles 131164389..131164392 (4 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6233.292889,6233.303889,cycles 131164392..131164402 (11 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6233.302889,6233.303889,cycles 131164402..131164402 (1 cyc)
"tile 0,3 south slave 0",PORT_RUNNING_0,6233.302889,6233.326889,cycles 131164402..131164425 (24 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6233.325889,6233.351888,cycles 131164425..131164450 (26 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6233.350888,6233.351888,cycles 131164450..131164450 (1 cyc)
"tile 0,3 south slave 0",PORT_STALLED_0,6233.350888,6233.361888,cycles 131164450..131164460 (11 cyc)
